4.04,0,85.86,1.01,0,0,0,0,0,9.09
4.04,0,86.87,2.02,0,0,0,0,0,7.07
19,0,81,0,0,0,0,0,0,0
4.04,0,95.96,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
3,0,97,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
5,0,94,0,0,1,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
2.97,0,96.04,0,0,0.99,0,0,0,0
7,0,93,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
3,0,97,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
3.96,0,96.04,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
3.03,0,96.97,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
7.92,0,92.08,0,0,0,0,0,0,0
1.96,3.92,94.12,0,0,0,0,0,0,0
1.98,19.8,78.22,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
0,90.91,9.09,0,0,0,0,0,0,0
4,8,88,0,0,0,0,0,0,0
1.98,41.58,56.44,0,0,0,0,0,0,0
7,50,43,0,0,0,0,0,0,0
12.87,0,87.13,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
28,0,72,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
3.03,0,96.97,0,0,0,0,0,0,0
4.04,0,95.96,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7.07,0,92.93,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
3,0,97,0,0,0,0,0,0,0
8.91,0,87.13,0,0,0,0,0,0,3.96
4,0,95,0,0,0,0,0,0,1
7,0,93,0,0,0,0,0,0,0
7.07,0,92.93,0,0,0,0,0,0,0
2,0,98,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
3,0,97,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
4.04,0,95.96,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
3,0,97,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
3.96,0,96.04,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
4.04,0,95.96,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
11.11,0,88.89,0,0,0,0,0,0,0
