6.45,0,81.72,0,0,0,0,0,0,11.83
4.3,0,88.17,3.23,0,0,0,0,0,4.3
3.19,0,87.23,0,0,0,0,0,0,9.57
5.26,0,81.05,0,0,0,0,0,0,13.68
4.17,0,95.83,0,0,0,0,0,0,0
7.22,0,92.78,0,0,0,0,0,0,0
7.29,0,92.71,0,0,0,0,0,0,0
4.21,0,95.79,0,0,0,0,0,0,0
5.32,0,94.68,0,0,0,0,0,0,0
6.12,0,92.86,0,0,1.02,0,0,0,0
4.26,0,95.74,0,0,0,0,0,0,0
5.1,0,94.9,0,0,0,0,0,0,0
4.08,0,94.9,0,0,1.02,0,0,0,0
4.4,0,95.6,0,0,0,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
6.25,0,93.75,0,0,0,0,0,0,0
7.14,0,92.86,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
3.09,0,96.91,0,0,0,0,0,0,0
4.08,0,94.9,0,0,1.02,0,0,0,0
5.32,0,94.68,0,0,0,0,0,0,0
3.06,0,96.94,0,0,0,0,0,0,0
3.12,0,96.88,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
6.25,0,93.75,0,0,0,0,0,0,0
6.25,0,93.75,0,0,0,0,0,0,0
5.1,0,94.9,0,0,0,0,0,0,0
7.29,0,92.71,0,0,0,0,0,0,0
5.1,0,94.9,0,0,0,0,0,0,0
7.22,0,92.78,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
8.33,0,91.67,0,0,0,0,0,0,0
6.19,0,93.81,0,0,0,0,0,0,0
5.38,0,94.62,0,0,0,0,0,0,0
6.32,0,93.68,0,0,0,0,0,0,0
6.38,0,93.62,0,0,0,0,0,0,0
4.4,0,95.6,0,0,0,0,0,0,0
4.4,0,95.6,0,0,0,0,0,0,0
5.49,0,94.51,0,0,0,0,0,0,0
6.25,0,93.75,0,0,0,0,0,0,0
