8.05,0,86.21,0,0,0,0,0,0,5.75
8.42,0,86.32,0,0,1.05,0,0,0,4.21
8.79,0,87.91,0,0,0,0,0,0,3.3
4.55,0,89.77,0,0,0,0,0,0,5.68
5.81,0,94.19,0,0,0,0,0,0,0
6.9,0,93.1,0,0,0,0,0,0,0
5.56,0,94.44,0,0,0,0,0,0,0
4.49,0,95.51,0,0,0,0,0,0,0
6.45,0,93.55,0,0,0,0,0,0,0
4.35,0,94.57,0,0,1.09,0,0,0,0
5.38,0,94.62,0,0,0,0,0,0,0
4.55,0,95.45,0,0,0,0,0,0,0
6.52,0,93.48,0,0,0,0,0,0,0
6.38,0,93.62,0,0,0,0,0,0,0
6.32,0,93.68,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
6.32,0,92.63,0,0,1.05,0,0,0,0
6.45,0,93.55,0,0,0,0,0,0,0
5.43,0,94.57,0,0,0,0,0,0,0
4.35,0,95.65,0,0,0,0,0,0,0
6.45,0,93.55,0,0,0,0,0,0,0
6.32,0,93.68,0,0,0,0,0,0,0
7.29,0,92.71,0,0,0,0,0,0,0
7.37,0,92.63,0,0,0,0,0,0,0
7.53,0,92.47,0,0,0,0,0,0,0
6.38,0,93.62,0,0,0,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
4.26,0,95.74,0,0,0,0,0,0,0
7.45,0,92.55,0,0,0,0,0,0,0
5.49,0,94.51,0,0,0,0,0,0,0
3.33,0,96.67,0,0,0,0,0,0,0
4.55,0,95.45,0,0,0,0,0,0,0
4.44,0,95.56,0,0,0,0,0,0,0
7.61,0,92.39,0,0,0,0,0,0,0
7.45,0,92.55,0,0,0,0,0,0,0
6.25,0,93.75,0,0,0,0,0,0,0
4.08,0,95.92,0,0,0,0,0,0,0
6.38,0,92.55,0,0,1.06,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
8.33,0,91.67,0,0,0,0,0,0,0
4.55,0,95.45,0,0,0,0,0,0,0
7.53,0,92.47,0,0,0,0,0,0,0
5.38,0,94.62,0,0,0,0,0,0,0
5.75,0,94.25,0,0,0,0,0,0,0
6.32,0,93.68,0,0,0,0,0,0,0
5.15,0,94.85,0,0,0,0,0,0,0
5.15,0,94.85,0,0,0,0,0,0,0
4.55,0,94.55,0,0,0.91,0,0,0,0
4.96,0,95.04,0,0,0,0,0,0,0
5.79,0,94.21,0,0,0,0,0,0,0
4.88,0,95.12,0,0,0,0,0,0,0
10.61,0,89.39,0,0,0,0,0,0,0
4.41,0,94.12,0,0,1.47,0,0,0,0
8.82,0,91.18,0,0,0,0,0,0,0
4.62,0,93.85,0,0,1.54,0,0,0,0
7.22,0,92.78,0,0,0,0,0,0,0
3.12,0,96.88,0,0,0,0,0,0,0
3.12,0,96.88,0,0,0,0,0,0,0
3.09,0,96.91,0,0,0,0,0,0,0
4.26,0,95.74,0,0,0,0,0,0,0
5.32,0,94.68,0,0,0,0,0,0,0
2.13,0,97.87,0,0,0,0,0,0,0
2.17,0,97.83,0,0,0,0,0,0,0
4.35,0,90.22,0,0,0,0,0,0,5.43
6.19,0,91.75,0,0,0,0,0,0,2.06
5.32,0,89.36,0,0,0,0,0,0,5.32
8.25,0,87.63,0,0,0,0,0,0,4.12
6.38,0,92.55,0,0,1.06,0,0,0,0
5.56,0,94.44,0,0,0,0,0,0,0
5.56,0,94.44,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
6.52,0,93.48,0,0,0,0,0,0,0
6.67,0,93.33,0,0,0,0,0,0,0
6.98,0,93.02,0,0,0,0,0,0,0
6.67,0,93.33,0,0,0,0,0,0,0
4.12,0,95.88,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
6.19,0,93.81,0,0,0,0,0,0,0
8.33,0,91.67,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
5.38,0,94.62,0,0,0,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
4.21,0,95.79,0,0,0,0,0,0,0
3.19,0,96.81,0,0,0,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
6.38,0,93.62,0,0,0,0,0,0,0
6.52,0,93.48,0,0,0,0,0,0,0
4.3,0,95.7,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
5.32,0,94.68,0,0,0,0,0,0,0
6.32,0,93.68,0,0,0,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
5.26,0,94.74,0,0,0,0,0,0,0
5.49,0,94.51,0,0,0,0,0,0,0
5.32,0,94.68,0,0,0,0,0,0,0
5.21,0,94.79,0,0,0,0,0,0,0
5.43,0,94.57,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
4.17,0,95.83,0,0,0,0,0,0,0
4.26,0,95.74,0,0,0,0,0,0,0
5.1,0,94.9,0,0,0,0,0,0,0
