4,0,94,2,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
10.89,0,89.11,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
7.92,0,92.08,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
3,0,97,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
8.08,0,91.92,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
10,0,90,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
10,0,90,0,0,0,0,0,0,0
7.07,4.04,88.89,0,0,0,0,0,0,0
2.97,48.51,48.51,0,0,0,0,0,0,0
0,53.54,46.46,0,0,0,0,0,0,0
3.96,44.55,51.49,0,0,0,0,0,0,0
3.96,32.67,63.37,0,0,0,0,0,0,0
8,42,50,0,0,0,0,0,0,0
12.12,0,87.88,0,0,0,0,0,0,0
15,0,85,0,0,0,0,0,0,0
20,0,80,0,0,0,0,0,0,0
8.91,0,91.09,0,0,0,0,0,0,0
7.07,0,92.93,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
9,0,91,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
15,0,85,0,0,0,0,0,0,0
11,0,89,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
9,0,91,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
3.96,0,96.04,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
7.92,0,92.08,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
2,0,98,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
3.96,0,96.04,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
8.08,0,91.92,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
10,0,90,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7.92,0,92.08,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
8.08,0,91.92,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
7.07,0,92.93,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
5.88,0,94.12,0,0,0,0,0,0,0
4.04,0,95.96,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
4.95,0,95.05,0,0,0,0,0,0,0
9,0,91,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
9,0,91,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
14.85,0,85.15,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
6.93,0,93.07,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
4.04,0,95.96,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7.92,0,92.08,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
5,0,95,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
8.91,0,91.09,0,0,0,0,0,0,0
5.05,0,94.95,0,0,0,0,0,0,0
7.92,0,92.08,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
2.97,0,97.03,0,0,0,0,0,0,0
6.06,0,93.94,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
7,0,93,0,0,0,0,0,0,0
4,0,96,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
8.08,0,91.92,0,0,0,0,0,0,0
5.94,0,94.06,0,0,0,0,0,0,0
9,0,91,0,0,0,0,0,0,0
6,0,94,0,0,0,0,0,0,0
12,0,88,0,0,0,0,0,0,0
8,0,92,0,0,0,0,0,0,0
